iter	Passed	Remaining
3230	26304	14401
3231	26312	14393
3232	26320	14385
3233	26327	14377
3234	26335	14368
3235	26344	14360
3236	26352	14352
3237	26359	14344
3238	26367	14335
3239	26376	14327
3240	26387	14321
3241	26395	14313
3242	26403	14305
3243	26411	14296
3244	26419	14288
3245	26427	14280
3246	26435	14272
3247	26443	14264
3248	26451	14255
3249	26459	14247
3250	26467	14239
3251	26475	14231
3252	26483	14222
3253	26491	14214
3254	26499	14206
3255	26507	14198
3256	26515	14190
3257	26523	14181
3258	26531	14173
3259	26539	14165
3260	26547	14157
3261	26555	14149
3262	26563	14140
3263	26572	14132
3264	26580	14124
3265	26588	14116
3266	26596	14108
3267	26604	14099
3268	26612	14091
3269	26620	14083
3270	26628	14075
3271	26636	14067
3272	26644	14058
3273	26652	14050
3274	26660	14042
3275	26668	14034
3276	26676	14026
3277	26684	14017
3278	26692	14009
3279	26700	14001
3280	26708	13993
3281	26716	13984
3282	26724	13976
3283	26732	13968
3284	26740	13960
3285	26748	13952
3286	26756	13943
3287	26768	13937
3288	26776	13929
3289	26784	13921
3290	26792	13913
3291	26800	13904
3292	26808	13896
3293	26816	13888
3294	26824	13880
3295	26832	13872
3296	26840	13863
3297	26848	13855
3298	26856	13847
3299	26864	13839
3300	26872	13831
3301	26880	13822
3302	26888	13814
3303	26896	13806
3304	26904	13798
3305	26912	13789
3306	26920	13781
3307	26928	13773
3308	26940	13767
3309	26948	13759
3310	26956	13751
3311	26964	13742
3312	26972	13734
3313	26980	13726
3314	26988	13718
3315	26996	13709
3316	27004	13701
3317	27012	13693
3318	27020	13685
3319	27028	13677
3320	27036	13668
3321	27044	13660
3322	27052	13652
3323	27060	13644
3324	27068	13635
3325	27076	13627
3326	27084	13619
3327	27092	13611
3328	27100	13602
3329	27108	13594
3330	27117	13587
3331	27126	13579
3332	27134	13571
3333	27142	13563
3334	27150	13554
3335	27158	13546
3336	27166	13538
3337	27183	13534
3338	27194	13527
3339	27202	13519
3340	27210	13511
3341	27218	13503
3342	27226	13495
3343	27234	13486
3344	27242	13478
3345	27250	13470
3346	27258	13462
3347	27266	13453
3348	27273	13445
3349	27281	13437
3350	27289	13429
3351	27297	13420
3352	27305	13412
3353	27323	13409
3354	27337	13404
3355	27345	13395
3356	27353	13387
3357	27361	13379
3358	27369	13371
3359	27377	13362
3360	27385	13354
3361	27393	13346
3362	27401	13338
3363	27409	13329
3364	27417	13321
3365	27425	13313
3366	27433	13305
3367	27441	13297
3368	27449	13288
3369	27457	13280
3370	27465	13272
3371	27473	13264
3372	27481	13256
3373	27489	13247
3374	27498	13239
3375	27506	13231
3376	27514	13223
3377	27523	13215
3378	27532	13208
3379	27540	13199
3380	27548	13191
3381	27556	13183
3382	27564	13175
3383	27572	13167
3384	27580	13158
3385	27588	13150
3386	27596	13142
3387	27604	13133
3388	27612	13125
3389	27620	13117
3390	27629	13109
3391	27637	13101
3392	27645	13093
3393	27653	13085
3394	27662	13077
3395	27670	13069
3396	27677	13060
3397	27685	13052
3398	27693	13044
3399	27702	13036
3400	27710	13028
3401	27718	13020
3402	27726	13011
3403	27734	13003
3404	27742	12995
3405	27750	12987
3406	27758	12979
3407	27767	12971
3408	27775	12963
3409	27783	12954
3410	27792	12946
3411	27800	12938
3412	27807	12930
3413	27816	12922
3414	27824	12914
3415	27832	12905
3416	27839	12897
3417	27847	12889
3418	27855	12880
3419	27863	12872
3420	27871	12864
3421	27879	12856
3422	27887	12848
3423	27896	12840
3424	27904	12831
3425	27912	12823
3426	27920	12815
3427	27928	12807
3428	27936	12799
3429	27944	12791
3430	27952	12782
3431	27961	12774
3432	27969	12766
3433	27977	12758
3434	27985	12750
3435	27993	12742
3436	28001	12733
3437	28009	12725
3438	28017	12717
3439	28025	12709
3440	28033	12701
3441	28042	12693
3442	28051	12685
3443	28064	12679
3444	28072	12671
3445	28081	12663
3446	28089	12655
3447	28097	12647
3448	28105	12638
3449	28113	12630
3450	28127	12625
3451	28136	12617
3452	28146	12610
3453	28154	12601
3454	28162	12593
3455	28170	12585
3456	28179	12577
3457	28187	12569
3458	28194	12560
3459	28203	12552
3460	28211	12544
3461	28219	12536
3462	28227	12528
3463	28235	12519
3464	28243	12511
3465	28255	12505
3466	28263	12497
3467	28271	12488
3468	28279	12480
3469	28287	12472
3470	28295	12464
3471	28303	12456
3472	28312	12448
3473	28320	12440
3474	28328	12431
3475	28336	12423
3476	28344	12415
3477	28352	12407
3478	28361	12399
3479	28368	12391
3480	28377	12382
3481	28384	12374
3482	28392	12366
3483	28400	12358
3484	28408	12349
3485	28416	12341
3486	28424	12333
3487	28432	12325
3488	28441	12317
3489	28448	12308
3490	28457	12300
3491	28465	12292
3492	28473	12284
3493	28481	12276
3494	28489	12267
3495	28497	12259
3496	28505	12251
3497	28513	12243
3498	28522	12235
3499	28530	12227
3500	28538	12219
3501	28547	12211
3502	28554	12202
3503	28562	12194
3504	28570	12186
3505	28578	12178
3506	28586	12169
3507	28594	12161
3508	28602	12153
3509	28610	12145
3510	28618	12136
3511	28626	12128
3512	28633	12120
3513	28642	12112
3514	28650	12103
3515	28658	12095
3516	28665	12087
3517	28673	12079
3518	28681	12071
3519	28689	12062
3520	28697	12054
3521	28705	12046
3522	28713	12038
3523	28721	12029
3524	28729	12021
3525	28738	12013
3526	28746	12005
3527	28754	11997
3528	28761	11988
3529	28769	11980
3530	28777	11972
3531	28785	11964
3532	28793	11955
3533	28801	11947
3534	28809	11939
3535	28817	11931
3536	28825	11922
3537	28833	11914
3538	28841	11906
3539	28849	11898
3540	28856	11889
3541	28864	11881
3542	28872	11873
3543	28880	11865
3544	28888	11857
3545	28896	11848
3546	28909	11842
3547	28917	11834
3548	28925	11826
3549	28933	11817
3550	28941	11809
3551	28949	11801
3552	28957	11793
3553	28965	11785
3554	28973	11776
3555	28981	11768
3556	28990	11761
3557	28998	11752
3558	29006	11744
3559	29014	11736
3560	29021	11727
3561	29029	11719
3562	29037	11711
3563	29045	11703
3564	29053	11694
3565	29061	11686
3566	29069	11678
3567	29076	11669
3568	29095	11665
3569	29109	11660
3570	29117	11651
3571	29125	11643
3572	29133	11635
3573	29141	11627
3574	29148	11618
3575	29156	11610
3576	29164	11602
3577	29172	11593
3578	29184	11587
3579	29192	11579
3580	29199	11570
3581	29207	11562
3582	29215	11554
3583	29223	11545
3584	29231	11537
3585	29244	11531
3586	29252	11523
3587	29260	11515
3588	29269	11507
3589	29277	11498
3590	29284	11490
3591	29292	11482
3592	29301	11474
3593	29308	11465
3594	29316	11457
3595	29324	11449
3596	29332	11441
3597	29340	11432
3598	29348	11424
3599	29356	11416
3600	29364	11408
3601	29371	11399
3602	29379	11391
3603	29387	11383
3604	29395	11375
3605	29403	11366
3606	29411	11358
3607	29419	11350
3608	29427	11342
3609	29435	11333
3610	29443	11325
3611	29451	11317
3612	29459	11309
3613	29467	11301
3614	29475	11292
3615	29483	11284
3616	29491	11276
3617	29498	11267
3618	29506	11259
3619	29514	11251
3620	29522	11243
3621	29530	11234
3622	29538	11226
3623	29546	11218
3624	29554	11210
3625	29562	11202
3626	29570	11193
3627	29578	11185
3628	29586	11177
3629	29594	11169
3630	29602	11161
3631	29610	11152
3632	29618	11144
3633	29626	11136
3634	29634	11128
3635	29642	11119
3636	29650	11111
3637	29657	11103
3638	29665	11095
3639	29674	11086
3640	29681	11078
3641	29689	11070
3642	29698	11062
3643	29706	11054
3644	29713	11045
3645	29721	11037
3646	29729	11029
3647	29737	11021
3648	29750	11014
3649	29758	11006
3650	29766	10998
3651	29773	10989
3652	29781	10981
3653	29789	10973
3654	29798	10965
3655	29811	10959
3656	29819	10951
3657	29827	10942
3658	29836	10934
3659	29844	10926
3660	29852	10918
3661	29860	10910
3662	29868	10901
3663	29876	10893
3664	29884	10885
3665	29892	10877
3666	29899	10868
3667	29907	10860
3668	29915	10852
3669	29925	10844
3670	29933	10836
3671	29941	10828
3672	29949	10820
3673	29957	10812
3674	29965	10804
3675	29973	10795
3676	29981	10787
3677	29989	10779
3678	29997	10771
3679	30005	10762
3680	30013	10754
3681	30021	10746
3682	30030	10738
3683	30038	10730
3684	30054	10725
3685	30066	10718
3686	30074	10710
3687	30082	10701
3688	30090	10693
3689	30098	10685
3690	30106	10677
3691	30117	10669
3692	30125	10661
3693	30133	10653
3694	30141	10645
3695	30149	10637
3696	30157	10628
3697	30165	10620
3698	30173	10612
3699	30181	10604
3700	30189	10596
3701	30197	10587
3702	30205	10579
3703	30214	10571
3704	30232	10567
3705	30250	10562
3706	30259	10554
3707	30267	10546
3708	30275	10538
3709	30283	10529
3710	30291	10521
3711	30299	10513
3712	30307	10505
3713	30315	10497
3714	30323	10488
3715	30331	10480
3716	30339	10472
3717	30347	10463
3718	30354	10455
3719	30363	10447
3720	30371	10439
3721	30379	10431
3722	30387	10423
3723	30395	10414
3724	30403	10406
3725	30411	10398
3726	30419	10390
3727	30427	10381
3728	30435	10373
3729	30443	10365
3730	30451	10357
3731	30459	10348
3732	30466	10340
3733	30474	10332
3734	30482	10324
3735	30490	10315
3736	30498	10307
3737	30506	10299
3738	30514	10291
3739	30522	10283
3740	30530	10274
3741	30539	10266
3742	30547	10258
3743	30555	10250
3744	30563	10242
3745	30571	10233
3746	30579	10225
3747	30591	10219
3748	30600	10210
3749	30608	10202
3750	30616	10194
3751	30624	10186
3752	30632	10178
3753	30640	10169
3754	30648	10161
3755	30656	10153
3756	30664	10145
3757	30672	10136
3758	30679	10128
3759	30687	10120
3760	30696	10112
3761	30704	10104
3762	30711	10095
3763	30719	10087
3764	30727	10079
3765	30735	10070
3766	30742	10062
3767	30750	10054
3768	30758	10046
3769	30766	10037
3770	30774	10029
3771	30782	10021
3772	30789	10013
3773	30798	10004
3774	30806	9996
3775	30814	9988
3776	30821	9980
3777	30830	9972
3778	30838	9963
3779	30846	9955
3780	30854	9947
3781	30863	9939
3782	30871	9931
3783	30879	9923
3784	30887	9914
3785	30895	9906
3786	30903	9898
3787	30911	9890
3788	30919	9882
3789	30927	9873
3790	30935	9865
3791	30943	9857
3792	30951	9849
3793	30959	9840
3794	30966	9832
3795	30974	9824
3796	30982	9816
3797	30990	9808
3798	31007	9802
3799	31017	9794
3800	31026	9786
3801	31034	9778
3802	31041	9770
3803	31052	9763
3804	31060	9754
3805	31068	9746
3806	31076	9738
3807	31084	9730
3808	31092	9722
3809	31100	9713
3810	31108	9705
3811	31116	9697
3812	31124	9689
3813	31132	9680
3814	31140	9672
3815	31148	9664
3816	31156	9656
3817	31164	9648
3818	31172	9639
3819	31180	9631
3820	31188	9623
3821	31196	9615
3822	31204	9606
3823	31212	9598
3824	31220	9590
3825	31228	9582
3826	31236	9574
3827	31244	9565
3828	31252	9557
3829	31259	9549
3830	31267	9541
3831	31275	9532
3832	31283	9524
3833	31291	9516
3834	31299	9508
3835	31307	9499
3836	31315	9491
3837	31323	9483
3838	31331	9475
3839	31339	9467
3840	31347	9458
3841	31355	9450
3842	31363	9442
3843	31371	9434
3844	31379	9426
3845	31387	9417
3846	31395	9409
3847	31403	9401
3848	31411	9393
3849	31419	9385
3850	31427	9376
3851	31435	9368
3852	31443	9360
3853	31451	9352
3854	31459	9344
3855	31467	9335
3856	31475	9327
3857	31483	9319
3858	31491	9311
3859	31499	9303
3860	31507	9294
3861	31515	9286
3862	31523	9278
3863	31531	9270
3864	31539	9261
3865	31547	9253
3866	31555	9245
3867	31563	9237
3868	31571	9229
3869	31579	9220
3870	31587	9212
3871	31595	9204
3872	31603	9196
3873	31611	9187
3874	31619	9179
3875	31627	9171
3876	31635	9163
3877	31643	9155
3878	31651	9147
3879	31659	9138
3880	31667	9130
3881	31675	9122
3882	31683	9114
3883	31691	9106
3884	31699	9097
3885	31707	9089
3886	31720	9082
3887	31728	9074
3888	31736	9066
3889	31744	9058
3890	31752	9050
3891	31760	9041
3892	31768	9033
3893	31776	9025
3894	31784	9017
3895	31794	9009
3896	31803	9001
3897	31811	8993
3898	31819	8985
3899	31827	8976
3900	31835	8968
3901	31843	8960
3902	31851	8952
3903	31859	8944
3904	31867	8936
3905	31875	8927
3906	31884	8919
3907	31892	8911
3908	31900	8903
3909	31908	8895
3910	31916	8887
3911	31925	8878
3912	31933	8870
3913	31941	8862
3914	31949	8854
3915	31967	8849
3916	31984	8843
3917	31992	8835
3918	32012	8830
3919	32020	8821
3920	32028	8813
3921	32036	8805
3922	32045	8797
3923	32053	8789
3924	32061	8781
3925	32069	8772
3926	32077	8764
3927	32085	8756
3928	32093	8748
3929	32101	8740
3930	32110	8732
3931	32118	8723
3932	32126	8715
3933	32134	8707
3934	32142	8699
3935	32150	8691
3936	32158	8682
3937	32167	8674
3938	32175	8666
3939	32183	8658
3940	32191	8650
3941	32200	8642
3942	32208	8634
3943	32216	8625
3944	32224	8617
3945	32232	8609
3946	32241	8601
3947	32249	8593
3948	32257	8585
3949	32265	8576
3950	32273	8568
3951	32281	8560
3952	32289	8552
3953	32297	8544
3954	32305	8535
3955	32313	8527
3956	32321	8519
3957	32329	8511
3958	32337	8502
3959	32344	8494
3960	32353	8486
3961	32361	8478
3962	32369	8470
3963	32377	8461
3964	32385	8453
3965	32393	8445
3966	32401	8437
3967	32409	8429
3968	32417	8420
3969	32424	8412
3970	32432	8404
3971	32440	8396
3972	32449	8387
3973	32457	8379
3974	32465	8371
3975	32473	8363
3976	32482	8355
3977	32490	8347
3978	32498	8339
3979	32507	8330
3980	32515	8322
3981	32523	8314
3982	32531	8306
3983	32540	8298
3984	32548	8290
3985	32561	8283
3986	32569	8275
3987	32577	8266
3988	32585	8258
3989	32592	8250
3990	32600	8242
3991	32608	8233
3992	32616	8225
3993	32623	8217
3994	32631	8208
3995	32639	8200
3996	32647	8192
3997	32655	8184
3998	32663	8176
3999	32671	8167
4000	32679	8159
4001	32687	8151
4002	32695	8143
4003	32703	8134
4004	32711	8126
4005	32719	8118
4006	32728	8110
4007	32736	8102
4008	32744	8094
4009	32752	8086
4010	32760	8077
4011	32768	8069
4012	32776	8061
4013	32784	8053
4014	32792	8044
4015	32800	8036
4016	32808	8028
4017	32816	8020
4018	32824	8012
4019	32831	8003
4020	32839	7995
4021	32847	7987
4022	32855	7979
4023	32863	7970
4024	32871	7962
4025	32879	7954
4026	32886	7946
4027	32894	7937
4028	32902	7929
4029	32923	7924
4030	32933	7916
4031	32941	7908
4032	32949	7900
4033	32957	7892
4034	32965	7883
4035	32973	7875
4036	32981	7867
4037	32988	7859
4038	32996	7850
4039	33004	7842
4040	33012	7834
4041	33020	7826
4042	33028	7818
4043	33036	7809
4044	33044	7801
4045	33052	7793
4046	33060	7785
4047	33068	7776
4048	33075	7768
4049	33084	7760
4050	33091	7752
4051	33099	7743
4052	33107	7735
4053	33115	7727
4054	33123	7719
4055	33131	7711
4056	33139	7702
4057	33147	7694
4058	33155	7686
4059	33163	7678
4060	33171	7669
4061	33178	7661
4062	33186	7653
4063	33195	7645
4064	33202	7637
4065	33211	7628
4066	33219	7620
4067	33227	7612
4068	33235	7604
4069	33243	7596
4070	33252	7588
4071	33259	7579
4072	33267	7571
4073	33275	7563
4074	33283	7555
4075	33291	7546
4076	33299	7538
4077	33307	7530
4078	33315	7522
4079	33322	7513
4080	33330	7505
4081	33338	7497
4082	33346	7489
4083	33354	7481
4084	33362	7472
4085	33370	7464
4086	33377	7456
4087	33385	7448
4088	33393	7439
4089	33401	7431
4090	33409	7423
4091	33417	7415
4092	33425	7407
4093	33433	7398
4094	33441	7390
4095	33448	7382
4096	33459	7374
4097	33467	7366
4098	33475	7358
4099	33483	7350
4100	33491	7341
4101	33499	7333
4102	33507	7325
4103	33515	7317
4104	33523	7308
4105	33531	7300
4106	33539	7292
4107	33547	7284
4108	33554	7276
4109	33562	7267
4110	33570	7259
4111	33578	7251
4112	33586	7243
4113	33594	7235
4114	33602	7226
4115	33611	7218
4116	33619	7210
4117	33627	7202
4118	33635	7194
4119	33643	7186
4120	33653	7178
4121	33661	7169
4122	33669	7161
4123	33677	7153
4124	33685	7145
4125	33693	7137
4126	33701	7129
4127	33709	7120
4128	33717	7112
4129	33725	7104
4130	33733	7096
4131	33740	7087
4132	33748	7079
4133	33756	7071
4134	33764	7063
4135	33772	7055
4136	33780	7046
4137	33788	7038
4138	33796	7030
4139	33804	7022
4140	33812	7013
4141	33820	7005
4142	33828	6997
4143	33839	6989
4144	33847	6981
4145	33855	6973
4146	33878	6968
4147	33886	6960
4148	33894	6952
4149	33901	6943
4150	33909	6935
4151	33917	6927
4152	33924	6918
4153	33932	6910
4154	33940	6902
4155	33948	6894
4156	33956	6885
4157	33963	6877
4158	33971	6869
4159	33979	6861
4160	33986	6852
4161	33994	6844
4162	34002	6836
4163	34010	6828
4164	34018	6819
4165	34026	6811
4166	34033	6803
4167	34041	6795
4168	34051	6787
4169	34059	6779
4170	34068	6771
4171	34076	6762
4172	34084	6754
4173	34092	6746
4174	34100	6738
4175	34108	6730
4176	34115	6721
4177	34123	6713
4178	34131	6705
4179	34139	6697
4180	34148	6689
4181	34155	6680
4182	34163	6672
4183	34171	6664
4184	34179	6656
4185	34187	6648
4186	34195	6639
4187	34203	6631
4188	34212	6623
4189	34220	6615
4190	34228	6607
4191	34235	6598
4192	34243	6590
4193	34251	6582
4194	34259	6574
4195	34266	6565
4196	34274	6557
4197	34282	6549
4198	34290	6541
4199	34298	6532
4200	34305	6524
4201	34313	6516
4202	34321	6508
4203	34329	6500
4204	34337	6491
4205	34345	6483
4206	34353	6475
4207	34361	6467
4208	34369	6459
4209	34377	6450
4210	34385	6442
4211	34393	6434
4212	34401	6426
4213	34409	6418
4214	34417	6409
4215	34425	6401
4216	34433	6393
4217	34441	6385
4218	34449	6377
4219	34457	6368
4220	34471	6361
4221	34479	6353
4222	34487	6345
4223	34496	6337
4224	34504	6329
4225	34514	6321
4226	34522	6313
4227	34530	6304
4228	34538	6296
4229	34546	6288
4230	34553	6280
4231	34561	6272
4232	34569	6263
4233	34577	6255
4234	34587	6247
4235	34595	6239
4236	34603	6231
4237	34611	6223
4238	34618	6214
4239	34627	6206
4240	34635	6198
4241	34642	6190
4242	34650	6182
4243	34658	6173
4244	34666	6165
4245	34674	6157
4246	34682	6149
4247	34690	6141
4248	34698	6132
4249	34706	6124
4250	34714	6116
4251	34722	6108
4252	34730	6100
4253	34739	6091
4254	34746	6083
4255	34754	6075
4256	34762	6067
4257	34770	6059
4258	34778	6050
4259	34786	6042
4260	34794	6034
4261	34813	6028
4262	34823	6020
4263	34831	6012
4264	34839	6004
4265	34847	5995
4266	34855	5987
4267	34863	5979
4268	34871	5971
4269	34879	5962
4270	34887	5954
4271	34895	5946
4272	34903	5938
4273	34911	5930
4274	34919	5921
4275	34927	5913
4276	34934	5905
4277	34942	5897
4278	34950	5889
4279	34958	5880
4280	34966	5872
4281	34974	5864
4282	34982	5856
4283	34990	5848
4284	34998	5839
4285	35007	5831
4286	35015	5823
4287	35023	5815
4288	35031	5807
4289	35039	5799
4290	35046	5790
4291	35054	5782
4292	35062	5774
4293	35070	5766
4294	35077	5757
4295	35085	5749
4296	35093	5741
4297	35101	5733
4298	35109	5724
4299	35117	5716
4300	35125	5708
4301	35133	5700
4302	35141	5692
4303	35149	5683
4304	35157	5675
4305	35165	5667
4306	35174	5659
4307	35187	5652
4308	35195	5643
4309	35202	5635
4310	35210	5627
4311	35218	5619
4312	35226	5611
4313	35234	5602
4314	35242	5594
4315	35250	5586
4316	35258	5578
4317	35266	5570
4318	35274	5561
4319	35282	5553
4320	35289	5545
4321	35297	5537
4322	35305	5529
4323	35313	5520
4324	35321	5512
4325	35328	5504
4326	35341	5496
4327	35349	5488
4328	35357	5480
4329	35364	5472
4330	35372	5463
4331	35380	5455
4332	35388	5447
4333	35396	5439
4334	35404	5431
4335	35412	5422
4336	35420	5414
4337	35428	5406
4338	35435	5398
4339	35443	5390
4340	35451	5381
4341	35459	5373
4342	35467	5365
4343	35475	5357
4344	35483	5349
4345	35491	5340
4346	35499	5332
4347	35508	5324
4348	35517	5316
4349	35524	5308
4350	35532	5300
4351	35540	5291
4352	35548	5283
4353	35556	5275
4354	35564	5267
4355	35572	5259
4356	35579	5250
4357	35587	5242
4358	35595	5234
4359	35603	5226
4360	35611	5217
4361	35619	5209
4362	35627	5201
4363	35635	5193
4364	35642	5185
4365	35650	5176
4366	35658	5168
4367	35666	5160
4368	35673	5152
4369	35681	5144
4370	35692	5136
4371	35700	5128
4372	35708	5119
4373	35716	5111
4374	35724	5103
4375	35732	5095
4376	35740	5087
4377	35748	5078
4378	35765	5071
4379	35775	5064
4380	35783	5055
4381	35791	5047
4382	35799	5039
4383	35807	5031
4384	35815	5023
4385	35823	5014
4386	35831	5006
4387	35839	4998
4388	35847	4990
4389	35856	4982
4390	35864	4974
4391	35871	4965
4392	35880	4957
4393	35887	4949
4394	35895	4941
4395	35904	4933
4396	35912	4924
4397	35920	4916
4398	35928	4908
4399	35936	4900
4400	35944	4892
4401	35952	4884
4402	35960	4875
4403	35968	4867
4404	35976	4859
4405	35984	4851
4406	35992	4843
4407	35999	4834
4408	36007	4826
4409	36015	4818
4410	36023	4810
4411	36031	4801
4412	36039	4793
4413	36047	4785
4414	36055	4777
4415	36063	4769
4416	36071	4761
4417	36078	4752
4418	36086	4744
4419	36094	4736
4420	36101	4728
4421	36109	4719
4422	36117	4711
4423	36125	4703
4424	36133	4695
4425	36141	4687
4426	36148	4678
4427	36156	4670
4428	36164	4662
4429	36172	4654
4430	36184	4646
4431	36192	4638
4432	36201	4630
4433	36208	4622
4434	36216	4613
4435	36224	4605
4436	36232	4597
4437	36239	4589
4438	36247	4580
4439	36255	4572
4440	36263	4564
4441	36271	4556
4442	36278	4548
4443	36286	4539
4444	36294	4531
4445	36302	4523
4446	36310	4515
4447	36318	4507
4448	36325	4498
4449	36333	4490
4450	36341	4482
4451	36349	4474
4452	36357	4466
4453	36365	4457
4454	36373	4449
4455	36381	4441
4456	36389	4433
4457	36397	4425
4458	36405	4417
4459	36413	4408
4460	36421	4400
4461	36429	4392
4462	36439	4384
4463	36447	4376
4464	36455	4368
4465	36463	4359
4466	36471	4351
4467	36479	4343
4468	36487	4335
4469	36495	4327
4470	36503	4318
4471	36510	4310
4472	36518	4302
4473	36527	4294
4474	36535	4286
4475	36542	4278
4476	36550	4269
4477	36558	4261
4478	36566	4253
4479	36574	4245
4480	36582	4237
4481	36590	4228
4482	36598	4220
4483	36605	4212
4484	36613	4204
4485	36624	4196
4486	36632	4188
4487	36640	4179
4488	36647	4171
4489	36656	4163
4490	36675	4156
4491	36683	4148
4492	36691	4140
4493	36699	4132
4494	36713	4124
4495	36725	4116
4496	36733	4108
4497	36742	4100
4498	36749	4092
4499	36757	4084
4500	36765	4076
4501	36773	4067
4502	36781	4059
4503	36789	4051
4504	36797	4043
4505	36805	4035
4506	36813	4026
4507	36820	4018
4508	36828	4010
4509	36836	4002
4510	36844	3993
4511	36852	3985
4512	36859	3977
4513	36867	3969
4514	36876	3961
4515	36883	3953
4516	36892	3944
4517	36900	3936
4518	36908	3928
4519	36915	3920
4520	36923	3912
4521	36931	3903
4522	36939	3895
4523	36947	3887
4524	36955	3879
4525	36963	3871
4526	36971	3862
4527	36979	3854
4528	36987	3846
4529	36995	3838
4530	37003	3830
4531	37011	3822
4532	37019	3813
4533	37027	3805
4534	37035	3797
4535	37043	3789
4536	37051	3781
4537	37059	3772
4538	37067	3764
4539	37074	3756
4540	37083	3748
4541	37091	3740
4542	37099	3731
4543	37107	3723
4544	37115	3715
4545	37123	3707
4546	37131	3699
4547	37139	3691
4548	37147	3682
4549	37154	3674
4550	37162	3666
4551	37170	3658
4552	37177	3650
4553	37185	3641
4554	37193	3633
4555	37201	3625
4556	37209	3617
4557	37217	3609
4558	37225	3600
4559	37232	3592
4560	37240	3584
4561	37248	3576
4562	37255	3567
4563	37263	3559
4564	37271	3551
4565	37278	3543
4566	37286	3535
4567	37299	3527
4568	37307	3519
4569	37315	3511
4570	37324	3503
4571	37332	3494
4572	37340	3486
4573	37348	3478
4574	37355	3470
4575	37363	3461
4576	37372	3453
4577	37380	3445
4578	37388	3437
4579	37395	3429
4580	37403	3421
4581	37411	3412
4582	37418	3404
4583	37426	3396
4584	37434	3388
4585	37441	3380
4586	37449	3371
4587	37457	3363
4588	37465	3355
4589	37472	3347
4590	37480	3339
4591	37488	3330
4592	37496	3322
4593	37504	3314
4594	37511	3306
4595	37519	3298
4596	37526	3289
4597	37534	3281
4598	37542	3273
4599	37554	3265
4600	37562	3257
4601	37570	3249
4602	37578	3241
4603	37586	3232
4604	37594	3224
4605	37601	3216
4606	37609	3208
4607	37617	3200
4608	37625	3191
4609	37632	3183
4610	37640	3175
4611	37648	3167
4612	37672	3160
4613	37681	3152
4614	37689	3144
4615	37697	3135
4616	37705	3127
4617	37712	3119
4618	37720	3111
4619	37728	3103
4620	37736	3095
4621	37744	3086
4622	37752	3078
4623	37763	3070
4624	37770	3062
4625	37778	3054
4626	37786	3046
4627	37794	3037
4628	37802	3029
4629	37810	3021
4630	37818	3013
4631	37826	3005
4632	37834	2997
4633	37842	2988
4634	37850	2980
4635	37858	2972
4636	37866	2964
4637	37874	2956
4638	37882	2947
4639	37890	2939
4640	37898	2931
4641	37906	2923
4642	37914	2915
4643	37922	2907
4644	37930	2898
4645	37938	2890
4646	37946	2882
4647	37953	2874
4648	37961	2866
4649	37969	2857
4650	37977	2849
4651	37984	2841
4652	37992	2833
4653	38000	2825
4654	38008	2816
4655	38016	2808
4656	38023	2800
4657	38031	2792
4658	38039	2784
4659	38047	2775
4660	38055	2767
4661	38062	2759
4662	38070	2751
4663	38078	2743
4664	38086	2735
4665	38094	2726
4666	38102	2718
4667	38110	2710
4668	38117	2702
4669	38125	2694
4670	38133	2685
4671	38146	2678
4672	38153	2669
4673	38161	2661
4674	38169	2653
4675	38177	2645
4676	38184	2637
4677	38192	2628
4678	38201	2620
4679	38208	2612
4680	38216	2604
4681	38224	2596
4682	38232	2588
4683	38240	2579
4684	38248	2571
4685	38256	2563
4686	38264	2555
4687	38272	2547
4688	38280	2538
4689	38287	2530
4690	38295	2522
4691	38305	2514
4692	38312	2506
4693	38320	2498
4694	38328	2489
4695	38336	2481
4696	38344	2473
4697	38352	2465
4698	38360	2457
4699	38367	2449
4700	38375	2440
4701	38383	2432
4702	38391	2424
4703	38398	2416
4704	38406	2408
4705	38414	2399
4706	38422	2391
4707	38430	2383
4708	38438	2375
4709	38446	2367
4710	38454	2359
4711	38466	2351
4712	38474	2342
4713	38484	2334
4714	38492	2326
4715	38500	2318
4716	38508	2310
4717	38516	2302
4718	38524	2293
4719	38532	2285
4720	38540	2277
4721	38547	2269
4722	38555	2261
4723	38563	2253
4724	38571	2244
4725	38579	2236
4726	38587	2228
4727	38595	2220
4728	38603	2212
4729	38617	2204
4730	38635	2196
4731	38643	2188
4732	38651	2180
4733	38659	2172
4734	38667	2164
4735	38675	2155
4736	38683	2147
4737	38691	2139
4738	38699	2131
4739	38707	2123
4740	38715	2114
4741	38722	2106
4742	38731	2098
4743	38738	2090
4744	38746	2082
4745	38754	2074
4746	38762	2065
4747	38770	2057
4748	38778	2049
4749	38786	2041
4750	38794	2033
4751	38802	2025
4752	38810	2016
4753	38818	2008
4754	38826	2000
4755	38834	1992
4756	38841	1984
4757	38849	1975
4758	38857	1967
4759	38865	1959
4760	38873	1951
4761	38881	1943
4762	38889	1935
4763	38896	1926
4764	38904	1918
4765	38912	1910
4766	38920	1902
4767	38928	1894
4768	38935	1885
4769	38943	1877
4770	38951	1869
4771	38959	1861
4772	38967	1853
4773	38975	1845
4774	38988	1837
4775	38996	1828
4776	39004	1820
4777	39012	1812
4778	39020	1804
4779	39028	1796
4780	39035	1788
4781	39043	1779
4782	39051	1771
4783	39059	1763
