iter	RMSE
2926	0.5265115003
2927	0.5264802483
2928	0.5264510121
2929	0.5264079113
2930	0.5263772137
2931	0.5263328737
2932	0.5262707764
2933	0.5262426312
2934	0.5262065411
2935	0.5261672335
2936	0.5261189688
2937	0.5260687928
2938	0.5260437591
2939	0.5259961749
2940	0.5259662947
2941	0.5259304661
2942	0.5258975713
2943	0.5258472619
2944	0.5258134827
2945	0.5257847706
2946	0.5257391459
2947	0.5256949766
2948	0.5256352176
2949	0.5255974017
2950	0.5255692766
2951	0.5255436577
2952	0.5255073698
2953	0.5254733442
2954	0.5254349364
2955	0.5253966755
2956	0.5253603963
2957	0.5253301429
2958	0.525304868
2959	0.5252794609
2960	0.5252426492
2961	0.5252018838
2962	0.52517576
2963	0.5251389598
2964	0.525105903
2965	0.5250510971
2966	0.5250045657
2967	0.5249568498
2968	0.524910029
2969	0.5248719922
2970	0.5248282559
2971	0.5247956105
2972	0.524757453
2973	0.5247261152
2974	0.5246702762
2975	0.5246385771
2976	0.5246116191
2977	0.5245784166
2978	0.5245433182
2979	0.524514649
2980	0.524467995
2981	0.5244469543
2982	0.5243917795
2983	0.5243294711
2984	0.5243077121
2985	0.524281056
2986	0.5242480576
2987	0.5241837808
2988	0.5241402498
2989	0.5241066608
2990	0.5240703298
2991	0.5240399832
2992	0.524006125
2993	0.5239828134
2994	0.5239281153
2995	0.5238809585
2996	0.5238505634
2997	0.5238244098
2998	0.523787233
2999	0.5237504667
3000	0.5237176039
3001	0.5236740904
3002	0.523626366
3003	0.5235777544
3004	0.52353329
3005	0.5234964119
3006	0.5234580282
3007	0.5234180444
3008	0.5233833004
3009	0.5233397967
3010	0.5233131665
3011	0.523258718
3012	0.5232100534
3013	0.5231724006
3014	0.523150349
3015	0.5231253637
3016	0.5230921232
3017	0.5230665897
3018	0.5230274411
3019	0.522988045
3020	0.522953705
3021	0.5229289171
3022	0.522896755
3023	0.5228643089
3024	0.5228419433
3025	0.5228019689
3026	0.5227464511
3027	0.5227250025
3028	0.522686976
3029	0.5226372797
3030	0.5225963863
3031	0.5225553015
3032	0.5225250363
3033	0.5224854894
3034	0.5224646324
3035	0.5224097565
3036	0.5223823447
3037	0.5223411865
3038	0.5222838497
3039	0.5222477873
3040	0.5222189733
3041	0.5221891594
3042	0.5221643729
3043	0.5221257782
3044	0.5220909106
3045	0.5220557957
3046	0.5220177205
3047	0.5219842399
3048	0.5219472146
3049	0.5219083966
3050	0.521875154
3051	0.5218417396
3052	0.5218065514
3053	0.5217695513
3054	0.5217380152
3055	0.521709437
3056	0.521673448
3057	0.5216518421
3058	0.5216174519
3059	0.5215631846
3060	0.5215199062
3061	0.5214900147
3062	0.521465723
3063	0.521427567
3064	0.5213867485
3065	0.5213465682
3066	0.5212983854
3067	0.5212637832
3068	0.521226386
3069	0.5211987044
3070	0.521171644
3071	0.5211392602
3072	0.5211025902
3073	0.5210565178
3074	0.5210097429
3075	0.5209759143
3076	0.5209437072
3077	0.5209019445
3078	0.5208598385
3079	0.520812876
3080	0.5207772783
3081	0.5207415083
3082	0.5207109677
3083	0.5206892652
3084	0.5206619894
3085	0.5206440252
3086	0.5205974021
3087	0.5205799268
3088	0.5205464482
3089	0.5205100765
3090	0.5204695829
3091	0.5204329979
3092	0.5203914021
3093	0.5203589698
3094	0.5203360619
3095	0.5203108847
3096	0.5202662545
3097	0.5202244185
3098	0.5202022987
3099	0.5201743734
3100	0.5201392615
3101	0.5201047523
3102	0.5200586104
3103	0.520019292
3104	0.5199838292
3105	0.5199502933
3106	0.5199128773
3107	0.5198749478
3108	0.5198314722
3109	0.5197740477
3110	0.5197227103
3111	0.5196878517
3112	0.5196502465
3113	0.5196233705
3114	0.5195937295
3115	0.5195449867
3116	0.5195239359
3117	0.5194814154
3118	0.5194510468
3119	0.5194204682
3120	0.5193665584
3121	0.5193470533
3122	0.5193218091
3123	0.5192776432
3124	0.5192325264
3125	0.5192093604
3126	0.5191754714
3127	0.5191511093
3128	0.5191275418
3129	0.5190951064
3130	0.5190700016
3131	0.5190442513
3132	0.519010162
3133	0.5189666139
3134	0.5189310791
3135	0.5189037109
3136	0.5188807387
3137	0.5188588081
3138	0.5188128208
3139	0.5187801192
3140	0.5187496147
3141	0.5187184829
3142	0.5186822295
3143	0.5186383315
3144	0.5185873558
3145	0.5185544503
3146	0.5185182993
3147	0.5184826579
3148	0.5184580736
3149	0.5184298457
3150	0.5183941603
3151	0.5183639936
3152	0.5183102396
3153	0.5182615848
3154	0.5182422658
3155	0.5181962428
3156	0.5181625342
3157	0.5181207751
3158	0.5180827714
3159	0.5180568392
3160	0.5180246784
3161	0.5179928195
3162	0.5179367862
3163	0.5178990348
3164	0.5178557351
3165	0.5178172371
3166	0.5177697327
3167	0.5177323681
3168	0.5177006621
3169	0.517653527
3170	0.5176226332
3171	0.5175989011
3172	0.5175547781
3173	0.5175154976
3174	0.5174810795
3175	0.5174422685
3176	0.5174047092
3177	0.5173729261
3178	0.5173363503
3179	0.5172989354
3180	0.517268895
3181	0.5172365711
3182	0.5172094175
3183	0.5171857806
3184	0.5171489633
3185	0.5170783452
3186	0.5170332458
3187	0.5169898165
3188	0.5169447284
3189	0.5169128028
3190	0.516850354
3191	0.5168201543
3192	0.5167902764
3193	0.5167719492
3194	0.5167421447
3195	0.5167202184
3196	0.5166853476
3197	0.5166561663
3198	0.5166231949
3199	0.5165886602
3200	0.51655161
3201	0.5165196412
3202	0.5164857851
3203	0.5164593728
3204	0.5164305405
3205	0.5164025637
3206	0.516354491
3207	0.516309957
3208	0.5162772492
3209	0.5162313368
3210	0.5162031586
3211	0.5161804283
3212	0.5161410241
3213	0.5160832461
3214	0.5160600149
3215	0.5160225837
3216	0.5159768011
3217	0.5159353988
3218	0.5159118751
3219	0.5158769306
3220	0.5158111912
3221	0.5157769645
3222	0.5157319419
3223	0.5156976337
3224	0.5156653067
3225	0.5156387188
3226	0.5156121678
3227	0.5155773556
3228	0.5155433423
3229	0.5155100326
3230	0.5154841236
3231	0.5154579844
3232	0.515427207
3233	0.5153988704
3234	0.5153556851
3235	0.5153300355
3236	0.5152682346
3237	0.5152380377
3238	0.5152013867
3239	0.5151705368
3240	0.5151504528
3241	0.515112669
3242	0.5150898524
3243	0.5150538592
3244	0.5150092126
3245	0.514972488
3246	0.5149299354
3247	0.5149060983
3248	0.5148719261
3249	0.5148329184
3250	0.5148063449
3251	0.5147796171
3252	0.5147406407
3253	0.5146939224
3254	0.5146512894
3255	0.5146228718
3256	0.5145677331
3257	0.5145282245
3258	0.5144915994
3259	0.514442832
3260	0.5144054934
3261	0.5143750546
3262	0.514341784
3263	0.514287686
3264	0.5142460139
3265	0.5142107841
3266	0.5141789374
3267	0.5141207859
3268	0.514084304
3269	0.5140551089
3270	0.5140204783
3271	0.5139920641
3272	0.5139610459
3273	0.5139270596
3274	0.5138873295
3275	0.513857549
3276	0.5138149998
3277	0.5137895987
3278	0.5137556776
3279	0.5137189017
3280	0.5136761687
3281	0.5136438294
3282	0.5135939665
3283	0.5135433136
3284	0.5134958543
3285	0.5134687711
3286	0.5133797923
3287	0.5133520707
3288	0.5133272215
3289	0.5132808727
3290	0.513253644
3291	0.5132277552
3292	0.513194027
3293	0.5131571342
3294	0.5131263913
3295	0.5130942474
3296	0.5130599352
3297	0.5130388868
3298	0.5129992604
3299	0.5129747009
3300	0.5129265371
3301	0.5128968543
3302	0.5128733445
3303	0.5128551075
3304	0.5128159847
3305	0.5127882902
3306	0.5127443287
3307	0.5126959898
3308	0.512667483
3309	0.5126358283
3310	0.5126047472
3311	0.5125691359
3312	0.5125309892
3313	0.5125081919
3314	0.5124673347
3315	0.5124298137
3316	0.5123901403
3317	0.5123642271
3318	0.5123208819
3319	0.5122711207
3320	0.5122445103
3321	0.5122146727
3322	0.5121911125
3323	0.512150614
3324	0.5121247463
3325	0.5120853181
3326	0.5120413347
3327	0.512012196
3328	0.5119754294
3329	0.511949937
3330	0.5118912825
3331	0.511870724
3332	0.5118171719
3333	0.5117745684
3334	0.5117454337
3335	0.5117208524
3336	0.5116820466
3337	0.5116536564
3338	0.5116245533
3339	0.5115983898
3340	0.5115520382
3341	0.5115162575
3342	0.5114853584
3343	0.5114396696
3344	0.511413439
3345	0.5113833606
3346	0.5113596852
3347	0.5113219291
3348	0.5112779954
3349	0.5112391368
3350	0.5112047579
3351	0.5111687412
3352	0.5111335879
3353	0.5111106321
3354	0.5110454535
3355	0.5110156614
3356	0.5109811134
3357	0.5109595559
3358	0.5109249272
3359	0.510892818
3360	0.5108607838
3361	0.5108343117
3362	0.5107692711
3363	0.5107368825
3364	0.5107134659
3365	0.5106819212
3366	0.5106510486
3367	0.5106231018
3368	0.5105705361
3369	0.5105393293
3370	0.5104975438
3371	0.510446969
3372	0.5104144251
3373	0.5103904349
3374	0.5103538212
3375	0.5102749193
3376	0.5102506527
3377	0.5102209299
3378	0.5101726989
3379	0.5101339102
3380	0.5100989748
3381	0.5100622052
3382	0.5100213256
3383	0.5099838561
3384	0.5099438767
3385	0.5099235675
3386	0.5098961209
3387	0.5098568097
3388	0.5098139844
3389	0.5097900046
3390	0.5097649818
3391	0.5097146623
3392	0.5096772861
3393	0.5096338668
3394	0.5096084503
3395	0.5095769143
3396	0.5095040693
3397	0.5094820052
3398	0.5094526815
3399	0.5094145138
3400	0.5093855338
3401	0.5093373395
3402	0.5093088572
3403	0.5092807595
3404	0.509255982
3405	0.5092228019
3406	0.5091958004
3407	0.5091821446
3408	0.5091602984
3409	0.5091328686
3410	0.5091072339
3411	0.5090784875
3412	0.5090385722
3413	0.5090088945
3414	0.508972935
3415	0.5089354077
3416	0.5089060139
3417	0.5088652346
3418	0.5088329375
3419	0.5087934668
3420	0.508764722
3421	0.5087336364
3422	0.5086860571
3423	0.5086458209
3424	0.5086132778
3425	0.5085858185
3426	0.5085293676
3427	0.5085132182
3428	0.5084756957
3429	0.5084363907
3430	0.5084065618
3431	0.5083808518
3432	0.5083582747
3433	0.5083256938
3434	0.5082869964
3435	0.5082499796
3436	0.5082357372
3437	0.5082022002
3438	0.5081578032
3439	0.5081319452
3440	0.5081083118
3441	0.5080781152
3442	0.5080603254
3443	0.5080265058
3444	0.5079996536
3445	0.5079722193
3446	0.5079397879
3447	0.5079153322
3448	0.5078722271
3449	0.5078491432
3450	0.5078214296
3451	0.5077868386
3452	0.5077501146
3453	0.50769051
3454	0.5076705757
3455	0.5076489163
3456	0.5076229936
3457	0.5075883891
3458	0.5075605643
3459	0.5075249867
3460	0.5074956081
3461	0.5074718869
3462	0.5074465559
3463	0.5074115712
3464	0.5073887377
3465	0.5073537102
3466	0.5073248063
3467	0.5072890764
3468	0.5072548176
3469	0.5072283124
3470	0.5071982961
3471	0.5071725636
3472	0.5071419428
3473	0.5070965609
3474	0.5070752262
3475	0.507058468
3476	0.5070173462
3477	0.5069925163
3478	0.5069564526
3479	0.5069392249
3480	0.5068969875
3481	0.5068637887
3482	0.5068278905
3483	0.5067856438
3484	0.5067467318
3485	0.5067215004
3486	0.5066764497
3487	0.5066592319
3488	0.5066257652
3489	0.5065920245
3490	0.5065719887
3491	0.5065392346
3492	0.5065096629
3493	0.5064764776
3494	0.5064364349
3495	0.5064004287
3496	0.5063648084
3497	0.5063393638
3498	0.5063082264
3499	0.5062846633
3500	0.5062674128
3501	0.5062438672
3502	0.5062157936
3503	0.5061860087
3504	0.5061661511
3505	0.5061378012
3506	0.5061147549
3507	0.5060853527
3508	0.5060420916
3509	0.5060120049
3510	0.5059872812
3511	0.5059609235
3512	0.5059265552
3513	0.5058852636
3514	0.5058573646
3515	0.5058366775
3516	0.5057923257
3517	0.5057694386
3518	0.5057392385
3519	0.5057210942
3520	0.505704194
3521	0.505673776
3522	0.5056489968
3523	0.5056224464
3524	0.505588133
3525	0.5055560739
3526	0.5055334873
3527	0.5054959381
3528	0.5054632506
3529	0.5054324873
3530	0.5053960204
3531	0.5053642216
3532	0.5053276329
3533	0.5052887643
3534	0.5052535328
3535	0.5052321008
3536	0.5052083706
3537	0.50518645
3538	0.5051578893
3539	0.5051394516
3540	0.5051187935
3541	0.5050869383
3542	0.5050572426
3543	0.5050204759
3544	0.5049704822
3545	0.5049429417
3546	0.5049197823
3547	0.5048929792
3548	0.5048455639
3549	0.5048236664
3550	0.5047926888
3551	0.5047539739
3552	0.5047317607
3553	0.5047044994
3554	0.5046702795
3555	0.5046398966
3556	0.5046062765
3557	0.5045769034
3558	0.504543552
3559	0.5045107637
3560	0.5044825743
3561	0.5044601931
3562	0.5044218231
3563	0.5043901384
3564	0.5043516071
3565	0.5043225896
3566	0.5042908791
3567	0.5042512285
3568	0.504230456
3569	0.5041948774
3570	0.5041585941
3571	0.5041319457
3572	0.5041159286
3573	0.5040856099
3574	0.5040665671
3575	0.5040384503
3576	0.504008127
3577	0.5039764162
3578	0.5039364676
3579	0.503911076
3580	0.5038850586
3581	0.5038444
3582	0.5038186329
3583	0.5037781251
3584	0.5037407965
3585	0.5037091666
3586	0.5036774565
3587	0.5036543757
3588	0.5036324654
3589	0.5035958291
3590	0.5035605573
3591	0.5035208296
3592	0.5034932684
3593	0.5034573447
3594	0.503410263
3595	0.5033760919
3596	0.5033538179
3597	0.5033277912
3598	0.5033001021
3599	0.503273291
3600	0.5032352018
3601	0.503211397
3602	0.5031747105
3603	0.5031429277
3604	0.5031167141
3605	0.5030741558
3606	0.5030433637
3607	0.5030097738
3608	0.5029870338
3609	0.5029577029
3610	0.5029384414
3611	0.5029081886
3612	0.5028707564
3613	0.502843492
3614	0.5028024167
3615	0.5027763418
3616	0.5027544912
3617	0.5027187495
3618	0.5026871335
3619	0.5026597809
3620	0.5026345988
3621	0.5026016468
3622	0.5025789275
3623	0.5025454044
3624	0.5025026998
3625	0.5024689562
3626	0.5024391254
3627	0.5024102128
3628	0.5023603705
3629	0.5023395981
3630	0.5023204695
3631	0.5022809766
3632	0.5022421464
3633	0.5022107746
3634	0.5021671014
3635	0.5021251873
3636	0.5020843861
3637	0.5020543366
3638	0.5020214837
3639	0.5019928213
3640	0.5019572017
3641	0.501931083
3642	0.5019006519
3643	0.5018732173
3644	0.5018545021
3645	0.5018156193
3646	0.5017890032
3647	0.5017728526
3648	0.501751115
3649	0.5017293373
3650	0.5017111068
3651	0.5016748791
3652	0.5016257675
3653	0.5015867493
3654	0.5015614545
3655	0.5015219214
3656	0.5014864841
3657	0.5014565948
3658	0.5014365696
3659	0.5014095607
3660	0.5013745078
3661	0.5013479664
3662	0.501324484
3663	0.5012977437
3664	0.5012604659
3665	0.5012329177
3666	0.5012087235
3667	0.5011894537
3668	0.5011624707
3669	0.5011379395
3670	0.5010959393
3671	0.5010492246
3672	0.5010151869
3673	0.5009884105
3674	0.5009572742
3675	0.5009287473
3676	0.5008924041
3677	0.5008657979
3678	0.5008450617
3679	0.5008023889
3680	0.5007596142
3681	0.5007241622
3682	0.5006916149
3683	0.500664998
3684	0.500631661
3685	0.5005651769
3686	0.500524956
3687	0.5004766552
3688	0.5004455658
3689	0.5004085389
3690	0.5003822017
3691	0.5003510081
3692	0.5003128537
3693	0.5002691918
3694	0.5002479198
3695	0.5002217315
3696	0.5001953648
3697	0.5001688198
3698	0.5001360791
3699	0.5001134051
3700	0.5000826667
3701	0.5000577875
3702	0.5000318842
3703	0.4999939612
3704	0.4999567829
3705	0.4999377008
3706	0.4999082501
3707	0.4998847788
3708	0.4998599881
3709	0.4998254562
3710	0.4998040866
3711	0.4997812991
3712	0.4997522328
3713	0.4997196025
3714	0.4996947249
3715	0.4996754163
3716	0.499647702
3717	0.4996189429
3718	0.4996010882
3719	0.4995519302
3720	0.4995280681
3721	0.4994973922
3722	0.4994702193
3723	0.4994389491
3724	0.4994107687
3725	0.4993607649
3726	0.4993222985
3727	0.4992926933
3728	0.4992670261
3729	0.4992274887
3730	0.499200242
3731	0.4991751809
3732	0.4991319515
3733	0.4990911422
3734	0.4990549213
3735	0.4990364552
3736	0.4989923465
3737	0.4989581488
3738	0.4989180152
3739	0.4988928019
3740	0.4988635655
3741	0.4988282745
3742	0.4987940458
3743	0.4987570541
3744	0.4987179495
3745	0.4986883084
3746	0.4986652333
3747	0.4986456482
3748	0.4986148194
3749	0.4985742636
3750	0.4985365453
3751	0.4985076432
3752	0.49848527
3753	0.498463468
3754	0.4984256032
3755	0.4983902615
3756	0.4983730535
3757	0.498341892
3758	0.4982378154
3759	0.4982203258
3760	0.4981900431
3761	0.4981488407
3762	0.4981225026
3763	0.4980879884
3764	0.4980694667
3765	0.4979881248
3766	0.4979576502
3767	0.4979240135
3768	0.497899619
3769	0.4978634497
3770	0.497836326
3771	0.497790807
3772	0.4977684411
3773	0.497733606
3774	0.497713431
3775	0.497676102
3776	0.4976514582
3777	0.4976107053
3778	0.4975796542
3779	0.4975554405
3780	0.4975151938
3781	0.4974911549
3782	0.4974609662
3783	0.4974318434
3784	0.4974028573
3785	0.4973791886
3786	0.4973490525
3787	0.4973053083
3788	0.4972602945
3789	0.4972381421
3790	0.4971916386
3791	0.4971637265
3792	0.4971433899
3793	0.4971193726
3794	0.4970850657
3795	0.4970579391
3796	0.4970306132
3797	0.4970038793
3798	0.496964241
3799	0.496927687
3800	0.4968770374
3801	0.4968323411
3802	0.4968138715
3803	0.4967861757
3804	0.4967539842
3805	0.4967201867
3806	0.4966879117
3807	0.496661397
3808	0.49661985
3809	0.4965855285
3810	0.4965613257
3811	0.49652702
3812	0.4965080042
3813	0.4964762502
3814	0.4964494271
3815	0.4964124588
3816	0.496394885
3817	0.4963619547
3818	0.4963270803
3819	0.4963117229
3820	0.496282394
3821	0.4962613672
3822	0.4962211542
3823	0.4961838319
3824	0.4961635344
3825	0.4961408572
3826	0.496102617
3827	0.4960790052
3828	0.4960611619
3829	0.4960404231
3830	0.4960222017
3831	0.4959944022
3832	0.4959616437
3833	0.4959329484
3834	0.4959029426
3835	0.4958758108
3836	0.4958509387
3837	0.4958091253
3838	0.495789725
3839	0.49574255
3840	0.4957191592
3841	0.4956706282
3842	0.495645587
3843	0.4956298712
3844	0.495603935
3845	0.495576251
3846	0.4955450923
3847	0.495512701
3848	0.4954839003
3849	0.4954595644
3850	0.4954263536
3851	0.495394828
3852	0.4953744188
3853	0.4953523409
3854	0.4953312746
3855	0.4953037541
3856	0.4952608023
3857	0.4952243808
3858	0.4951986418
3859	0.4951579453
3860	0.4951338317
3861	0.4951191126
3862	0.4950984139
3863	0.495073602
3864	0.4950525637
3865	0.4950220872
3866	0.4949864429
3867	0.4949406021
3868	0.4949142125
3869	0.4948923724
3870	0.4948590639
3871	0.49484223
3872	0.4948164711
3873	0.49478437
3874	0.4947608346
3875	0.4947302606
3876	0.4947148139
3877	0.4946954899
3878	0.4946432398
3879	0.4946192203
3880	0.4945916006
3881	0.4945429191
3882	0.4945212218
3883	0.4944672626
3884	0.4944424389
3885	0.4944033313
3886	0.4943632656
3887	0.4943354126
3888	0.4943095279
3889	0.4942895314
3890	0.4942579732
3891	0.494222612
3892	0.4942094778
3893	0.4941807206
3894	0.4941544098
3895	0.4941298293
3896	0.4941081535
3897	0.4940860788
3898	0.4940540099
3899	0.4940289664
3900	0.4939900649
3901	0.4939486317
3902	0.4939095048
3903	0.4938882774
3904	0.4938597803
3905	0.4938315405
3906	0.4937831228
3907	0.4937299395
3908	0.493697947
3909	0.4936816512
3910	0.4936405308
3911	0.4935933097
3912	0.4935664097
3913	0.4935323939
3914	0.4934999104
3915	0.4934720486
3916	0.4934460189
3917	0.4934291168
3918	0.4934065133
3919	0.4933663467
3920	0.4933423449
3921	0.4933021731
3922	0.4932781881
3923	0.4932358176
3924	0.4931927456
3925	0.4931726042
3926	0.4931398377
3927	0.493125817
3928	0.4930848098
3929	0.4930606546
3930	0.4930280802
3931	0.4930019871
3932	0.492973359
3933	0.4929426143
3934	0.4929268123
3935	0.492902829
3936	0.4928690069
3937	0.4928348233
3938	0.492811973
3939	0.4927719176
3940	0.4927421584
3941	0.4927124772
3942	0.4926836127
3943	0.4926444253
3944	0.4926105655
3945	0.4925877447
3946	0.4925549992
3947	0.4925189966
3948	0.4925004452
3949	0.4924713485
3950	0.4924386752
3951	0.4924101142
3952	0.4923822506
3953	0.4923585803
3954	0.4923260593
3955	0.4923019668
3956	0.4922746365
3957	0.492247125
3958	0.4922053651
3959	0.4921812467
3960	0.4921434182
3961	0.4921194966
3962	0.4920991714
3963	0.492052522
3964	0.4920258975
3965	0.4919926948
3966	0.4919610092
3967	0.4919295615
3968	0.4919083686
3969	0.4918875948
3970	0.4918664801
3971	0.4918344264
3972	0.4918121896
3973	0.4917787725
3974	0.4917606131
3975	0.4917367329
3976	0.4917123315
3977	0.4916662855
3978	0.4916342188
3979	0.4916116128
3980	0.4915851445
3981	0.4915576944
3982	0.491520158
3983	0.491481038
3984	0.4914493794
3985	0.4914273253
3986	0.4913937019
3987	0.4913460848
3988	0.4913128362
3989	0.4912914766
3990	0.4912650711
3991	0.4912251298
3992	0.4912032459
3993	0.4911629191
3994	0.4911329623
3995	0.491102603
3996	0.4910722019
3997	0.4910456845
3998	0.4910342479
3999	0.4910138176
4000	0.4909869565
4001	0.490960795
4002	0.4909360946
4003	0.4908997128
4004	0.4908791567
4005	0.4908425303
4006	0.4908216311
4007	0.490802234
4008	0.4907680267
4009	0.4907440581
4010	0.4907143963
4011	0.4906874788
4012	0.490667936
4013	0.4906413967
4014	0.4906196471
4015	0.4906054943
4016	0.49056995
4017	0.4905339621
4018	0.490501641
4019	0.4904628808
4020	0.4904437703
4021	0.4903842081
4022	0.4903431521
4023	0.4903198447
4024	0.4902905384
4025	0.490264059
4026	0.4902352308
4027	0.4902099923
4028	0.4901852541
4029	0.4901651295
4030	0.490137339
4031	0.4901170519
4032	0.4900841413
4033	0.4900585337
4034	0.4900225685
4035	0.4899869217
4036	0.4899635171
4037	0.4899243932
4038	0.4898939591
4039	0.4898709114
4040	0.4898431845
4041	0.4898061995
4042	0.4897882481
4043	0.4897584883
4044	0.489724931
4045	0.4896787986
4046	0.489661646
4047	0.4896376232
4048	0.4896244062
4049	0.4895977099
4050	0.4895702287
4051	0.4895477886
4052	0.4895245839
4053	0.4894708174
4054	0.4894447356
4055	0.4894234754
4056	0.4893998629
4057	0.4893755259
4058	0.4893451581
4059	0.4893137634
4060	0.4892766177
4061	0.4892512091
4062	0.4892306441
4063	0.4892034639
4064	0.489177187
4065	0.4891380202
4066	0.4891151179
4067	0.4890890775
4068	0.4890791034
4069	0.4890419198
4070	0.4890143269
4071	0.4889831925
4072	0.4889587744
4073	0.4889373321
4074	0.4889112018
4075	0.4888780491
4076	0.4888297242
4077	0.4888090408
4078	0.4887786781
4079	0.4887447517
4080	0.488721026
4081	0.4887000562
4082	0.4886562222
4083	0.4886313851
4084	0.4886007899
4085	0.4885780637
4086	0.4885473646
4087	0.4885045436
4088	0.4884800008
4089	0.4884510473
4090	0.4884265824
4091	0.4883964577
4092	0.4883619207
4093	0.4883347526
4094	0.4883021046
4095	0.4882779545
4096	0.4882581945
4097	0.4882395416
4098	0.48820173
4099	0.4881804962
4100	0.4881560782
4101	0.4881302083
4102	0.4881076415
4103	0.4880847513
4104	0.4880533762
4105	0.4880258685
4106	0.4880065013
4107	0.4879847149
4108	0.4879535148
4109	0.4879185433
4110	0.487885424
4111	0.4878592978
4112	0.4878378273
4113	0.4877961538
4114	0.4877766162
4115	0.4877566745
4116	0.4877218906
4117	0.4876955137
4118	0.4876784324
4119	0.4876625203
4120	0.4876351923
4121	0.487598786
4122	0.4875790792
4123	0.4875483978
4124	0.4875113799
4125	0.4874799074
4126	0.4874531139
4127	0.4874291437
4128	0.4873969395
4129	0.4873651569
4130	0.4873390634
4131	0.4873102438
4132	0.4872986187
4133	0.4872727436
4134	0.4872431531
4135	0.4872169118
4136	0.4871882465
4137	0.4871677559
4138	0.4871479508
4139	0.4871188777
4140	0.4870812012
4141	0.4870338894
4142	0.4870165629
4143	0.4869993568
4144	0.4869681744
4145	0.4869386664
4146	0.4869043694
4147	0.4868669794
4148	0.4868327177
4149	0.4868074846
4150	0.4867455983
4151	0.4867170064
4152	0.4866948186
4153	0.4866635965
4154	0.4866347572
4155	0.4866034907
4156	0.4865791553
4157	0.4865455203
4158	0.4865270241
4159	0.4864998546
4160	0.4864741594
4161	0.4864460569
4162	0.4864018377
4163	0.486376562
4164	0.4863495661
4165	0.4863260067
4166	0.4862923339
4167	0.4862668503
4168	0.4862339825
4169	0.4861985435
4170	0.4861683617
4171	0.4861330392
4172	0.486108397
4173	0.4860757411
4174	0.4860372957
4175	0.4860106655
4176	0.4859859361
4177	0.4859626828
4178	0.4859316565
4179	0.4859097163
4180	0.4858928961
4181	0.4858734439
4182	0.4858393147
4183	0.4858204879
4184	0.4858029561
4185	0.4857565929
4186	0.4857408001
4187	0.4857089699
4188	0.4856791829
4189	0.4856475512
4190	0.4856193604
4191	0.4855981352
4192	0.485566883
4193	0.4855353453
4194	0.4855156559
4195	0.4854934538
4196	0.4854777132
4197	0.4854585078
4198	0.4854141783
4199	0.4853857916
4200	0.4853580314
4201	0.485337119
4202	0.4853142602
4203	0.4852911774
4204	0.4852579598
4205	0.4852316111
4206	0.4852080987
4207	0.4851783418
4208	0.4851549485
4209	0.4851367439
4210	0.485102948
4211	0.4850712381
4212	0.4850328348
4213	0.4850000862
4214	0.4849579863
4215	0.4849254151
4216	0.4848959654
4217	0.4848757227
4218	0.4848513614
4219	0.4848170182
4220	0.4847969548
4221	0.4847657727
4222	0.4847498259
4223	0.4847151102
4224	0.4846909641
4225	0.4846607492
4226	0.4846385079
4227	0.4846114558
4228	0.4845863912
4229	0.4845604119
4230	0.484534553
4231	0.4845156349
4232	0.4844853482
4233	0.4844535574
4234	0.4844224344
4235	0.4844047302
4236	0.4843714518
4237	0.4843465371
4238	0.4843293581
4239	0.4843020044
4240	0.4842868546
4241	0.4842737962
4242	0.484249628
4243	0.4842190403
4244	0.484191071
4245	0.4841753287
4246	0.4841552793
4247	0.4841137967
4248	0.4840863495
4249	0.484051952
4250	0.4840240747
4251	0.4839938182
4252	0.4839569145
4253	0.4839276294
4254	0.483914297
4255	0.4838909645
4256	0.4838704562
4257	0.4838428327
4258	0.4838229321
4259	0.48378815
4260	0.4837605217
4261	0.4837426713
4262	0.4837254911
4263	0.483696314
4264	0.4836729913
4265	0.483656195
4266	0.483619896
4267	0.4836017353
4268	0.4835769844
4269	0.4835606323
4270	0.4835310791
4271	0.4834987576
4272	0.4834724757
4273	0.4834511156
4274	0.4834306904
4275	0.4834082297
4276	0.4833772836
4277	0.4833478006
4278	0.4833257837
4279	0.4833037049
4280	0.4832555756
4281	0.4832146466
4282	0.4831848687
4283	0.483148921
4284	0.4831063951
4285	0.483082535
4286	0.483062766
4287	0.4830297617
4288	0.4830168932
4289	0.4830040041
4290	0.4829680022
4291	0.4829344212
4292	0.4829113468
4293	0.4828827926
4294	0.4828521387
4295	0.4828387359
4296	0.4828161663
4297	0.4827825136
4298	0.4827473916
4299	0.4827100666
4300	0.4826789128
4301	0.4826541349
4302	0.4826388519
4303	0.4826024356
4304	0.4825751063
4305	0.4825540122
4306	0.4825249476
4307	0.4824925384
4308	0.4824426972
4309	0.4824072447
4310	0.4823769888
4311	0.482345059
4312	0.482323914
4313	0.4822703235
4314	0.4822519692
4315	0.4822136677
4316	0.4822005939
4317	0.4821670002
4318	0.4821384019
4319	0.4821085575
4320	0.482084648
4321	0.4820573097
4322	0.4820230939
4323	0.4820022205
4324	0.4819704903
4325	0.4819460637
4326	0.4819206768
4327	0.4818938599
4328	0.4818705928
4329	0.4818479574
4330	0.481819381
4331	0.4817989682
4332	0.4817730019
4333	0.4817424203
4334	0.4817250668
4335	0.4816924404
4336	0.4816616699
4337	0.4816319184
4338	0.4816075564
4339	0.4815820291
